c,E,mu
0.0,-2.9002176722131336,1.55508576329183
0.45454545454545453,-2.906267870167266,1.23184105202813
0.9090909090909091,-2.911925883181118,1.18823041737986
1.3636363636363635,-2.9173051702348074,1.15622355631693
1.8181818181818181,-2.9225381619224198,1.1341652372773
2.2727272727272725,-2.9276630544692455,1.11521440823248
2.727272727272727,-2.9326940294072403,1.09935677529918
3.1818181818181817,-2.937713447689601,1.08789594053677
