c,E,mu
0.0,-2.900219247918877,1.57824757003835
0.45454545454545453,-2.90623103768643,1.2772098341892
0.9090909090909091,-2.912106309708457,1.25523441966652
1.3636363636363635,-2.9180007196092066,1.24582046883796
1.8181818181818181,-2.923800818566884,1.24302744425229
2.2727272727272725,-2.929633491114514,1.24307032589935
2.727272727272727,-2.935377745493408,1.23505431675085
3.1818181818181817,-2.941149698645714,1.23307032589921
